Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A02002_001,SE_A02002_002,SE_A02002_003,SE_A02002_004,SE_A02002_005,SE_A02002_006,SE_A02002_007,SE_A02002_008,SE_A02002_009,SE_A02002_010,SE_A02002_011,SE_A02002_012,SE_A02002_013,SE_A02002_014,SE_A02002_015,SE_A02002_016,SE_A02002_017,SE_A02002_018,SE_A02002_019,SE_A02002_020,SE_A02002_021,SE_A02002_022,SE_A02002_023,SE_A02002_024,SE_A02002_025,SE_A02002_026,SE_A02002_027
"4730280","32000US4730280","Lewisburg","Lewisburg, TN Micro Area; Tennessee","tn","320","00","ACSSF","0009400",,,,,"47",,,,,,,,,,,,,,"30280",,,,,,,,,,,,,,,,,,,,,,,,,,,,32965,16235,1064,1132,1126,781,1231,2121,2102,2207,2164,1476,650,181,16730,924,1079,977,718,1206,2142,2181,2279,2348,1765,770,341
"4732280","32000US4732280","Martin","Martin, TN Micro Area; Tennessee","tn","320","00","ACSSF","0009401",,,,,"47",,,,,,,,,,,,,,"32280",,,,,,,,,,,,,,,,,,,,,,,,,,,,33510,16406,897,972,926,579,2742,1816,1766,1971,2138,1547,791,261,17104,822,757,946,582,2795,1745,1813,2065,2141,1769,1089,580
"4732660","32000US4732660","McMinnville","McMinnville, TN Micro Area; Tennessee","tn","320","00","ACSSF","0009402",,,,,"47",,,,,,,,,,,,,,"32660",,,,,,,,,,,,,,,,,,,,,,,,,,,,40702,20242,1267,1211,1577,961,1728,2322,2667,2757,2639,1886,905,322,20460,1177,1234,1450,751,1456,2502,2542,2619,2851,2222,1170,486
"4732820","32000US4732820","Memphis","Memphis, TN-MS-AR Metro Area (part); Tennessee","tn","320","00","ACSSF","0009403",,,,,"47",,,,,,,,,,,,,,"32820",,,,,,,,,,,,,,,,,,,,,,,,,,,,1037985,494912,36541,34472,38208,21765,48203,72497,61441,62563,60552,38548,15622,4500,543073,35471,34942,35603,21191,48381,77315,68070,70091,71002,47208,23151,10648
"4734100","32000US4734100","Morristown","Morristown, TN Metro Area; Tennessee","tn","320","00","ACSSF","0009404",,,,,"47",,,,,,,,,,,,,,"34100",,,,,,,,,,,,,,,,,,,,,,,,,,,,140912,69374,3948,4523,4193,2834,6376,7707,8362,9954,9444,7492,3683,858,71538,3667,4056,4384,2745,5660,7844,8280,10011,10264,8349,4614,1664
"4734980","32000US4734980","Nashville-Davidson--Murfreesboro--Franklin","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area; Tennessee","tn","320","00","ACSSF","0009405",,,,,"47",,,,,,,,,,,,,,"34980",,,,,,,,,,,,,,,,,,,,,,,,,,,,1871903,913820,61647,61433,62853,36837,87481,139793,126358,122068,109027,69425,28880,8018,958083,58255,60782,59065,35280,86611,146636,129181,126779,119592,79938,39292,16672
"4735460","32000US4735460","Newport","Newport, TN Micro Area; Tennessee","tn","320","00","ACSSF","0009406",,,,,"47",,,,,,,,,,,,,,"35460",,,,,,,,,,,,,,,,,,,,,,,,,,,,35552,17255,972,1066,1044,667,1266,1835,1921,2421,2529,2275,993,266,18297,1026,774,1170,591,1202,2104,2039,2540,2972,2282,1183,414
"4737540","32000US4737540","Paris","Paris, TN Micro Area; Tennessee","tn","320","00","ACSSF","0009407",,,,,"47",,,,,,,,,,,,,,"37540",,,,,,,,,,,,,,,,,,,,,,,,,,,,32284,15498,774,1021,855,595,1150,1632,1821,2082,2291,2002,1002,273,16786,939,859,1071,581,1059,1699,1787,2190,2529,2283,1293,496
"4742940","32000US4742940","Sevierville","Sevierville, TN Micro Area; Tennessee","tn","320","00","ACSSF","0009408",,,,,"47",,,,,,,,,,,,,,"42940",,,,,,,,,,,,,,,,,,,,,,,,,,,,97068,47695,2776,2812,3011,1832,4021,5985,5660,6495,6698,5318,2478,609,49373,2458,2407,2867,1732,3593,5895,5689,6935,7514,6237,2553,1493
"4743180","32000US4743180","Shelbyville","Shelbyville, TN Micro Area; Tennessee","tn","320","00","ACSSF","0009409",,,,,"47",,,,,,,,,,,,,,"43180",,,,,,,,,,,,,,,,,,,,,,,,,,,,48292,23834,1614,1558,1976,1132,2145,3207,2880,3197,2880,1967,935,343,24458,1597,1464,2006,938,1825,3211,3096,3287,3020,2359,1218,437
"4746100","32000US4746100","Tullahoma-Manchester","Tullahoma-Manchester, TN Micro Area; Tennessee","tn","320","00","ACSSF","0009410",,,,,"47",,,,,,,,,,,,,,"46100",,,,,,,,,,,,,,,,,,,,,,,,,,,,103312,50821,3344,3447,3084,2158,4868,5809,5987,6749,6993,5078,2521,783,52491,2604,3110,3150,2094,4699,6144,6104,6754,7314,5790,3526,1202
"4746460","32000US4746460","Union City","Union City, TN Micro Area; Tennessee","tn","320","00","ACSSF","0009411",,,,,"47",,,,,,,,,,,,,,"46460",,,,,,,,,,,,,,,,,,,,,,,,,,,,30365,14609,891,824,1022,585,1183,1607,1846,1970,2029,1618,738,296,15756,835,894,950,659,1245,1668,1867,1981,2285,1841,999,532
"4810180","32000US4810180","Abilene","Abilene, TX Metro Area; Texas","tx","320","00","ACSSF","0029384",,,,,"48",,,,,,,,,,,,,,"10180",,,,,,,,,,,,,,,,,,,,,,,,,,,,170669,86183,5935,5474,5932,3163,11622,13700,10711,9108,9420,6427,3495,1196,84486,5704,5174,5768,3316,10514,11495,9260,9042,9965,7471,4761,2016
"4810860","32000US4810860","Alice","Alice, TX Micro Area; Texas","tx","320","00","ACSSF","0029385",,,,,"48",,,,,,,,,,,,,,"10860",,,,,,,,,,,,,,,,,,,,,,,,,,,,52240,25834,1841,1928,2205,1176,2712,3401,3184,2818,2883,2219,1111,356,26406,2073,1921,2082,1137,2371,3301,3084,3028,3004,2372,1488,545
"4811100","32000US4811100","Amarillo","Amarillo, TX Metro Area; Texas","tx","320","00","ACSSF","0029386",,,,,"48",,,,,,,,,,,,,,"11100",,,,,,,,,,,,,,,,,,,,,,,,,,,,263776,132479,9641,9778,9670,5514,12881,19841,18080,15801,15222,9921,4552,1578,131297,9145,9630,9087,5340,12205,18720,16234,15004,15909,11062,6366,2595
"4811380","32000US4811380","Andrews","Andrews, TX Micro Area; Texas","tx","320","00","ACSSF","0029387",,,,,"48",,,,,,,,,,,,,,"11380",,,,,,,,,,,,,,,,,,,,,,,,,,,,18036,9174,799,875,781,440,890,1439,1192,1036,930,496,206,90,8862,752,724,832,485,758,1275,1084,1070,864,565,323,130
"4811980","32000US4811980","Athens","Athens, TX Micro Area; Texas","tx","320","00","ACSSF","0029388",,,,,"48",,,,,,,,,,,,,,"11980",,,,,,,,,,,,,,,,,,,,,,,,,,,,81070,39485,2297,2073,2890,1608,3359,4375,4164,4843,5660,4814,2756,646,41585,2191,2306,2498,1601,3006,4496,4527,5099,6259,5379,3097,1126
"4812420","32000US4812420","Austin-Round Rock-Georgetown","Austin-Round Rock-Georgetown, TX Metro Area; Texas","tx","320","00","ACSSF","0029389",,,,,"48",,,,,,,,,,,,,,"12420",,,,,,,,,,,,,,,,,,,,,,,,,,,,2114441,1059553,69617,70130,72024,40729,103306,189295,167772,137774,108986,66527,25587,7806,1054888,65920,66244,69085,39632,101943,179391,160572,134515,115391,75451,31791,14953
"4813060","32000US4813060","Bay City","Bay City, TX Micro Area; Texas","tx","320","00","ACSSF","0029390",,,,,"48",,,,,,,,,,,,,,"13060",,,,,,,,,,,,,,,,,,,,,,,,,,,,36774,18349,1332,1428,1257,735,1675,2232,2085,2096,2646,1730,791,342,18425,1280,1056,1582,823,1504,2171,2003,2368,2493,1728,867,550
"4813140","32000US4813140","Beaumont-Port Arthur","Beaumont-Port Arthur, TX Metro Area; Texas","tx","320","00","ACSSF","0029391",,,,,"48",,,,,,,,,,,,,,"13140",,,,,,,,,,,,,,,,,,,,,,,,,,,,395174,199144,13896,13740,13054,7873,18792,29462,26226,25143,25032,15912,7618,2396,196030,13167,13833,12497,7741,17128,25683,23656,23911,25740,17797,10435,4442
"4813300","32000US4813300","Beeville","Beeville, TX Micro Area; Texas","tx","320","00","ACSSF","0029392",,,,,"48",,,,,,,,,,,,,,"13300",,,,,,,,,,,,,,,,,,,,,,,,,,,,32611,19915,947,849,1095,604,2513,3879,3465,2803,1974,1103,549,134,12696,954,892,1000,561,1187,1624,1425,1415,1519,1160,622,337
"4813700","32000US4813700","Big Spring","Big Spring, TX Micro Area; Texas","tx","320","00","ACSSF","0029393",,,,,"48",,,,,,,,,,,,,,"13700",,,,,,,,,,,,,,,,,,,,,,,,,,,,36349,20151,1148,1092,1226,644,2080,3194,3239,3054,2286,1308,681,199,16198,1162,1049,1119,596,1542,2330,2069,1845,1994,1262,880,350
"4814300","32000US4814300","Bonham","Bonham, TX Micro Area; Texas","tx","320","00","ACSSF","0029394",,,,,"48",,,,,,,,,,,,,,"14300",,,,,,,,,,,,,,,,,,,,,,,,,,,,34537,18246,852,877,1307,634,1746,2608,2179,2580,2390,1829,845,399,16291,888,914,1159,687,1198,1745,1915,2094,2366,1802,1120,403
"4814420","32000US4814420","Borger","Borger, TX Micro Area; Texas","tx","320","00","ACSSF","0029395",,,,,"48",,,,,,,,,,,,,,"14420",,,,,,,,,,,,,,,,,,,,,,,,,,,,21344,10772,725,719,818,520,1005,1293,1285,1276,1498,999,527,107,10572,670,883,637,514,876,1195,1302,1251,1407,993,569,275
"4814780","32000US4814780","Brenham","Brenham, TX Micro Area; Texas","tx","320","00","ACSSF","0029396",,,,,"48",,,,,,,,,,,,,,"14780",,,,,,,,,,,,,,,,,,,,,,,,,,,,35163,17282,1056,974,1338,678,2030,1527,1953,1974,2456,1795,1085,416,17881,1056,811,1094,694,1944,1909,1787,1943,2563,1998,1252,830
"4815180","32000US4815180","Brownsville-Harlingen","Brownsville-Harlingen, TX Metro Area; Texas","tx","320","00","ACSSF","0029397",,,,,"48",,,,,,,,,,,,,,"15180",,,,,,,,,,,,,,,,,,,,,,,,,,,,421666,204948,17736,18529,18117,11536,23154,25734,24894,22048,18668,14343,7632,2557,216718,17050,16774,18753,11239,21807,25875,26831,25290,22166,16720,10163,4050
"4815220","32000US4815220","Brownwood","Brownwood, TX Micro Area; Texas","tx","320","00","ACSSF","0029398",,,,,"48",,,,,,,,,,,,,,"15220",,,,,,,,,,,,,,,,,,,,,,,,,,,,37855,18681,1057,1103,1301,802,1753,2269,2092,2332,2583,2054,1036,299,19174,908,1116,1231,869,1649,2234,2154,2336,2678,2163,1311,525
"4817780","32000US4817780","College Station-Bryan","College Station-Bryan, TX Metro Area; Texas","tx","320","00","ACSSF","0029399",,,,,"48",,,,,,,,,,,,,,"17780",,,,,,,,,,,,,,,,,,,,,,,,,,,,258029,129895,8099,6865,8163,4229,32231,20297,14414,12077,11413,7534,3369,1204,128134,7763,7513,6906,4363,29097,19258,13986,12522,12129,8317,4431,1849
"4818580","32000US4818580","Corpus Christi","Corpus Christi, TX Metro Area; Texas","tx","320","00","ACSSF","0029400",,,,,"48",,,,,,,,,,,,,,"18580",,,,,,,,,,,,,,,,,,,,,,,,,,,,428548,212290,15062,15355,15350,9556,21578,31539,26889,24864,25041,17018,7763,2275,216258,14211,14527,14553,9026,20906,29872,27182,25870,26494,18713,10853,4051
"4818620","32000US4818620","Corsicana","Corsicana, TX Micro Area; Texas","tx","320","00","ACSSF","0029401",,,,,"48",,,,,,,,,,,,,,"18620",,,,,,,,,,,,,,,,,,,,,,,,,,,,48995,24098,1786,1946,1739,1099,2279,2668,2780,2972,3108,2279,1109,333,24897,1790,1274,2149,1072,1895,3035,2938,3059,3177,2429,1504,575
"4819100","32000US4819100","Dallas-Fort Worth-Arlington","Dallas-Fort Worth-Arlington, TX Metro Area; Texas","tx","320","00","ACSSF","0029402",,,,,"48",,,,,,,,,,,,,,"19100",,,,,,,,,,,,,,,,,,,,,,,,,,,,7320663,3601569,260362,267803,285425,164671,339821,538710,508548,485520,399402,227598,96163,27546,3719094,249049,265152,267097,159435,332865,549891,528658,495564,421387,268137,127833,54026
"4819620","32000US4819620","Del Rio","Del Rio, TX Micro Area; Texas","tx","320","00","ACSSF","0029403",,,,,"48",,,,,,,,,,,,,,"19620",,,,,,,,,,,,,,,,,,,,,,,,,,,,48969,24997,2101,1646,2162,1172,3112,3960,2974,2715,1980,1802,984,389,23972,2031,1692,1989,1151,2411,3133,2768,2688,2356,2015,987,751
"4820300","32000US4820300","Dumas","Dumas, TX Micro Area; Texas","tx","320","00","ACSSF","0029404",,,,,"48",,,,,,,,,,,,,,"20300",,,,,,,,,,,,,,,,,,,,,,,,,,,,21399,11218,994,1226,899,495,1200,1462,1584,1216,1077,627,333,105,10181,916,984,774,456,985,1369,1295,1113,1071,681,331,206
"4820580","32000US4820580","Eagle Pass","Eagle Pass, TX Micro Area; Texas","tx","320","00","ACSSF","0029405",,,,,"48",,,,,,,,,,,,,,"20580",,,,,,,,,,,,,,,,,,,,,,,,,,,,58174,28973,2712,2564,2406,1595,3828,4145,3293,3050,2420,1802,937,221,29201,2739,2360,2408,1542,3180,3549,3556,3301,2822,2082,1233,429
"4820900","32000US4820900","El Campo","El Campo, TX Micro Area; Texas","tx","320","00","ACSSF","0029406",,,,,"48",,,,,,,,,,,,,,"20900",,,,,,,,,,,,,,,,,,,,,,,,,,,,41577,20419,1372,1531,1579,993,1943,2534,2335,2390,2644,1871,829,398,21158,1464,1119,1869,875,1842,2565,2375,2501,2727,1975,1282,564
"4821340","32000US4821340","El Paso","El Paso, TX Metro Area; Texas","tx","320","00","ACSSF","0029407",,,,,"48",,,,,,,,,,,,,,"21340",,,,,,,,,,,,,,,,,,,,,,,,,,,,840477,413883,32788,31699,32823,19870,51467,65301,51563,45781,39825,25709,12691,4366,426594,31305,29814,33058,19228,44809,59994,53103,50816,47006,30921,17999,8541
"4823240","32000US4823240","Fredericksburg","Fredericksburg, TX Micro Area; Texas","tx","320","00","ACSSF","0029408",,,,,"48",,,,,,,,,,,,,,"23240",,,,,,,,,,,,,,,,,,,,,,,,,,,,26459,12798,654,649,928,513,929,1033,1349,1289,1837,1874,1328,415,13661,662,603,828,493,873,1087,1279,1517,2178,2123,1297,721
"4823620","32000US4823620","Gainesville","Gainesville, TX Micro Area; Texas","tx","320","00","ACSSF","0029409",,,,,"48",,,,,,,,,,,,,,"23620",,,,,,,,,,,,,,,,,,,,,,,,,,,,40041,19871,1438,1298,1288,973,1870,2344,2161,2341,2817,2030,1098,213,20170,1293,1242,1267,751,1596,2426,2212,2552,2903,2237,1200,491
"4824180","32000US4824180","Granbury","Granbury, TX Micro Area; Texas","tx","320","00","ACSSF","0029410",,,,,"48",,,,,,,,,,,,,,"24180",,,,,,,,,,,,,,,,,,,,,,,,,,,,58318,28416,1557,1755,1754,1165,2005,3030,2710,3502,4228,3923,2296,491,29902,1615,1731,1662,1051,1953,3084,2940,3496,4683,4328,2496,863
"4825820","32000US4825820","Hereford","Hereford, TX Micro Area; Texas","tx","320","00","ACSSF","0029411",,,,,"48",,,,,,,,,,,,,,"25820",,,,,,,,,,,,,,,,,,,,,,,,,,,,18736,9387,856,798,843,528,981,1233,1145,996,943,624,305,135,9349,799,798,816,428,890,1218,1088,1018,1022,679,383,210
"4826420","32000US4826420","Houston-The Woodlands-Sugar Land","Houston-The Woodlands-Sugar Land, TX Metro Area; Texas","tx","320","00","ACSSF","0029412",,,,,"48",,,,,,,,,,,,,,"26420",,,,,,,,,,,,,,,,,,,,,,,,,,,,6884138,3417036,257066,261250,264279,154563,321504,522967,490116,437215,375945,219507,87675,24949,3467102,247143,250979,254843,148751,308455,517151,490837,445327,393765,247578,115630,46643
"4826660","32000US4826660","Huntsville","Huntsville, TX Micro Area; Texas","tx","320","00","ACSSF","0029413",,,,,"48",,,,,,,,,,,,,,"26660",,,,,,,,,,,,,,,,,,,,,,,,,,,,72321,42217,1611,1670,1338,882,7431,6802,6468,6690,4859,2912,1189,365,30104,1454,1278,1818,750,7492,3252,3152,2918,3269,2593,1238,890
"4827380","32000US4827380","Jacksonville","Jacksonville, TX Micro Area; Texas","tx","320","00","ACSSF","0029414",,,,,"48",,,,,,,,,,,,,,"27380",,,,,,,,,,,,,,,,,,,,,,,,,,,,52118,26587,1891,2049,1761,1177,2754,3136,3133,3515,3108,2433,1277,353,25531,1838,1719,1788,1098,2066,2974,3032,2974,3219,2715,1391,717
"4828500","32000US4828500","Kerrville","Kerrville, TX Micro Area; Texas","tx","320","00","ACSSF","0029415",,,,,"48",,,,,,,,,,,,,,"28500",,,,,,,,,,,,,,,,,,,,,,,,,,,,51843,25027,1342,1289,1537,967,2135,2657,2340,2740,3479,3541,2315,685,26816,1310,1362,1338,857,2099,2865,2513,3022,3967,3937,2295,1251
"4828660","32000US4828660","Killeen-Temple","Killeen-Temple, TX Metro Area; Texas","tx","320","00","ACSSF","0029416",,,,,"48",,,,,,,,,,,,,,"28660",,,,,,,,,,,,,,,,,,,,,,,,,,,,444716,221819,17981,16738,16198,9287,29363,38590,28776,23513,20097,13229,6101,1946,222897,18130,15738,16111,8636,22539,36856,29779,25372,22901,15640,7862,3333
"4828780","32000US4828780","Kingsville","Kingsville, TX Micro Area; Texas","tx","320","00","ACSSF","0029417",,,,,"48",,,,,,,,,,,,,,"28780",,,,,,,,,,,,,,,,,,,,,,,,,,,,31542,15936,1136,1193,924,625,3229,2477,1651,1447,1350,1121,562,221,15606,1089,1121,934,669,3057,1944,1643,1470,1409,1227,660,383
"4829500","32000US4829500","Lamesa","Lamesa, TX Micro Area; Texas","tx","320","00","ACSSF","0029418",,,,,"48",,,,,,,,,,,,,,"29500",,,,,,,,,,,,,,,,,,,,,,,,,,,,12813,6939,454,354,643,210,883,1330,854,700,694,450,217,150,5874,451,448,450,320,516,656,676,612,684,546,348,167
"4829700","32000US4829700","Laredo","Laredo, TX Metro Area; Texas","tx","320","00","ACSSF","0029419",,,,,"48",,,,,,,,,,,,,,"29700",,,,,,,,,,,,,,,,,,,,,,,,,,,,273526,133948,13446,11672,13527,7576,15773,18631,17259,14506,10806,6668,2912,1172,139578,12634,12254,12404,7400,15516,18206,18155,16209,12411,8163,4040,2186
"4830220","32000US4830220","Levelland","Levelland, TX Micro Area; Texas","tx","320","00","ACSSF","0029420",,,,,"48",,,,,,,,,,,,,,"30220",,,,,,,,,,,,,,,,,,,,,,,,,,,,23064,11502,834,802,916,565,1342,1628,1331,1194,1375,917,393,205,11562,716,771,921,505,1300,1490,1341,1351,1394,976,532,265
"4830980","32000US4830980","Longview","Longview, TX Metro Area; Texas","tx","320","00","ACSSF","0029421",,,,,"48",,,,,,,,,,,,,,"30980",,,,,,,,,,,,,,,,,,,,,,,,,,,,284796,141196,9203,10477,10107,6068,13683,18542,17465,17454,17984,12336,5889,1988,143600,9624,9782,9830,5707,11873,17784,17418,17228,18805,13942,8016,3591
"4831180","32000US4831180","Lubbock","Lubbock, TX Metro Area; Texas","tx","320","00","ACSSF","0029422",,,,,"48",,,,,,,,,,,,,,"31180",,,,,,,,,,,,,,,,,,,,,,,,,,,,316474,156217,10808,10385,11295,6213,27078,23575,18472,15489,15873,10284,5211,1534,160257,10407,10232,10731,6136,25583,22571,18499,16765,17202,12002,7125,3004
"4831260","32000US4831260","Lufkin","Lufkin, TX Micro Area; Texas","tx","320","00","ACSSF","0029423",,,,,"48",,,,,,,,,,,,,,"31260",,,,,,,,,,,,,,,,,,,,,,,,,,,,87322,42606,2997,2947,3422,1911,3806,5514,5230,5324,5342,3659,1826,628,44716,2912,3445,2893,1921,3793,5744,5373,5563,5338,4285,2321,1128
"4832580","32000US4832580","McAllen-Edinburg-Mission","McAllen-Edinburg-Mission, TX Metro Area; Texas","tx","320","00","ACSSF","0029424",,,,,"48",,,,,,,,,,,,,,"32580",,,,,,,,,,,,,,,,,,,,,,,,,,,,855176,418867,40123,37684,41998,23567,47265,57442,53062,43877,32778,23588,13482,4001,436309,38480,37411,39506,22969,46913,56778,56184,48669,37742,28349,16616,6692
"4833260","32000US4833260","Midland","Midland, TX Metro Area; Texas","tx","320","00","ACSSF","0029425",,,,,"48",,,,,,,,,,,,,,"33260",,,,,,,,,,,,,,,,,,,,,,,,,,,,173816,87984,7941,6963,6834,3836,8236,16071,11900,9130,9146,4817,2189,921,85832,7273,6959,6325,3332,7658,14462,10889,9310,9613,5258,3120,1633
"4833420","32000US4833420","Mineral Wells","Mineral Wells, TX Micro Area; Texas","tx","320","00","ACSSF","0029426",,,,,"48",,,,,,,,,,,,,,"33420",,,,,,,,,,,,,,,,,,,,,,,,,,,,28540,14057,928,1014,980,576,1287,1627,1498,1573,1992,1551,779,252,14483,808,924,868,588,1118,1696,1583,1799,2133,1670,919,377
"4834420","32000US4834420","Mount Pleasant","Mount Pleasant, TX Micro Area; Texas","tx","320","00","ACSSF","0029427",,,,,"48",,,,,,,,,,,,,,"34420",,,,,,,,,,,,,,,,,,,,,,,,,,,,45518,22332,1822,1986,1716,1062,2129,2711,2445,2801,2463,1881,1085,231,23186,1582,1870,1752,1040,2207,2807,2676,2840,2670,2196,1125,421
"4834860","32000US4834860","Nacogdoches","Nacogdoches, TX Micro Area; Texas","tx","320","00","ACSSF","0029428",,,,,"48",,,,,,,,,,,,,,"34860",,,,,,,,,,,,,,,,,,,,,,,,,,,,65339,31350,2184,2217,2131,1221,5713,3788,3185,3266,3499,2631,1256,259,33989,2085,2109,2024,1204,6818,3887,3411,3453,3858,2853,1540,747
"4836220","32000US4836220","Odessa","Odessa, TX Metro Area; Texas","tx","320","00","ACSSF","0029429",,,,,"48",,,,,,,,,,,,,,"36220",,,,,,,,,,,,,,,,,,,,,,,,,,,,160579,81516,7469,7128,6502,3658,8589,14372,10753,8481,7869,4187,1988,520,79063,7159,7020,5998,3521,8115,12454,9735,8597,7922,4766,2511,1265
"4837300","32000US4837300","Palestine","Palestine, TX Micro Area; Texas","tx","320","00","ACSSF","0029430",,,,,"48",,,,,,,,,,,,,,"37300",,,,,,,,,,,,,,,,,,,,,,,,,,,,57810,35201,1422,1739,1540,1055,2738,6480,6984,5615,3780,2418,1077,353,22609,1623,1389,1579,901,1751,2491,2587,2825,3033,2487,1434,509
"4837420","32000US4837420","Pampa","Pampa, TX Micro Area; Texas","tx","320","00","ACSSF","0029431",,,,,"48",,,,,,,,,,,,,,"37420",,,,,,,,,,,,,,,,,,,,,,,,,,,,23215,12206,874,921,749,395,1062,1693,1862,1569,1400,952,550,179,11009,763,872,779,599,847,1321,1258,1201,1298,1022,681,368
"4837580","32000US4837580","Paris","Paris, TX Micro Area; Texas","tx","320","00","ACSSF","0029432",,,,,"48",,,,,,,,,,,,,,"37580",,,,,,,,,,,,,,,,,,,,,,,,,,,,49611,23770,1695,1821,1439,984,1977,2910,2789,2976,3086,2474,1215,404,25841,1621,1404,1779,1082,1988,3162,2829,3305,3381,2907,1769,614
"4837770","32000US4837770","Pearsall","Pearsall, TX Micro Area; Texas","tx","320","00","ACSSF","0029433",,,,,"48",,,,,,,,,,,,,,"37770",,,,,,,,,,,,,,,,,,,,,,,,,,,,19871,11883,655,744,570,561,1901,2751,1573,1159,804,645,450,70,7988,640,522,600,450,779,1003,910,929,852,719,430,154
"4837780","32000US4837780","Pecos","Pecos, TX Micro Area; Texas","tx","320","00","ACSSF","0029434",,,,,"48",,,,,,,,,,,,,,"37780",,,,,,,,,,,,,,,,,,,,,,,,,,,,15590,8798,415,603,404,351,1220,1618,1493,1117,723,499,268,87,6792,506,368,563,250,339,940,1060,740,894,629,327,176
"4838380","32000US4838380","Plainview","Plainview, TX Micro Area; Texas","tx","320","00","ACSSF","0029435",,,,,"48",,,,,,,,,,,,,,"38380",,,,,,,,,,,,,,,,,,,,,,,,,,,,33826,17635,1198,981,1685,789,2132,2588,2135,2237,1805,1191,643,251,16191,1100,1380,1259,816,1602,2049,1887,1825,1876,1230,689,478
"4838920","32000US4838920","Port Lavaca","Port Lavaca, TX Micro Area; Texas","tx","320","00","ACSSF","0029436",,,,,"48",,,,,,,,,,,,,,"38920",,,,,,,,,,,,,,,,,,,,,,,,,,,,21668,11082,737,651,896,471,1036,1441,1277,1312,1458,1063,537,203,10586,709,799,661,431,897,1268,1242,1254,1359,1049,567,350
"4839700","32000US4839700","Raymondville","Raymondville, TX Micro Area; Texas","tx","320","00","ACSSF","0029437",,,,,"48",,,,,,,,,,,,,,"39700",,,,,,,,,,,,,,,,,,,,,,,,,,,,21588,11663,693,545,956,450,1870,1996,1597,1241,991,777,407,140,9925,695,719,747,389,1228,1245,1139,1043,1090,863,577,190
"4840100","32000US4840100","Rio Grande City-Roma","Rio Grande City-Roma, TX Micro Area; Texas","tx","320","00","ACSSF","0029438",,,,,"48",,,,,,,,,,,,,,"40100",,,,,,,,,,,,,,,,,,,,,,,,,,,,64078,31183,3156,3204,2480,1682,3720,4392,3707,3295,2423,1767,1133,224,32895,3189,2710,2992,1741,3607,4096,3863,3737,2888,2262,1284,526
"4840530","32000US4840530","Rockport","Rockport, TX Micro Area; Texas","tx","320","00","ACSSF","0029439",,,,,"48",,,,,,,,,,,,,,"40530",,,,,,,,,,,,,,,,,,,,,,,,,,,,24462,11904,555,605,639,401,1132,972,1060,1474,1826,1842,1101,297,12558,581,624,681,503,863,975,1249,1581,2030,1919,1097,455
"4841660","32000US4841660","San Angelo","San Angelo, TX Metro Area; Texas","tx","320","00","ACSSF","0029440",,,,,"48",,,,,,,,,,,,,,"41660",,,,,,,,,,,,,,,,,,,,,,,,,,,,120837,60223,4125,3748,4463,2312,7865,9859,6757,6195,6684,4942,2239,1034,60614,4039,3917,4131,2150,6692,8775,6743,6753,7363,5470,3060,1521
"4841700","32000US4841700","San Antonio-New Braunfels","San Antonio-New Braunfels, TX Metro Area; Texas","tx","320","00","ACSSF","0029441",,,,,"48",,,,,,,,,,,,,,"41700",,,,,,,,,,,,,,,,,,,,,,,,,,,,2468193,1220720,86926,87685,90906,53845,128340,189896,163933,149241,130777,87106,38967,13098,1247473,82946,84739,87185,52088,117933,181738,164843,155601,144058,101640,51710,22992
"4843300","32000US4843300","Sherman-Denison","Sherman-Denison, TX Metro Area; Texas","tx","320","00","ACSSF","0029442",,,,,"48",,,,,,,,,,,,,,"43300",,,,,,,,,,,,,,,,,,,,,,,,,,,,131014,63944,4203,4189,4867,2669,5999,7513,7656,7908,8645,6340,3032,923,67070,4068,3823,4746,2535,5604,7973,7847,8475,9351,7220,3654,1774
"4843660","32000US4843660","Snyder","Snyder, TX Micro Area; Texas","tx","320","00","ACSSF","0029443",,,,,"48",,,,,,,,,,,,,,"43660",,,,,,,,,,,,,,,,,,,,,,,,,,,,17096,9277,562,601,673,394,932,1341,1432,1136,1070,685,316,135,7819,581,441,797,250,724,922,900,827,935,695,514,233
