                2016                   0                   5                   2                   1                   2                  74                   2                   5                  22
                2016                   3                   5                   1                   2                   2                  30                   0                   1                  27
                2016                   7                   5                   1                   2                   2                  65                   5                   5                  15
                2016                   7                   5                   2                   2                   2                  41                   3                   2                  16
                2016                   1                   5                   1                   1                   1                  38                   2                   1                  23
                2016                   3                   5                   1                   1                   1                  49                   0                   1                  22
                2016                   2                   5                   2                   1                   1                  25                   0                   6                  16
                2016                   3                   5                   1                   1                   2                  25                   0                   1                  25
                2016                   4                   5                   2                   2                   2                  26                   0                   6                  15
                2016                   3                   5                   4                   1                   2                  34                   2                   1                  24
                2016                   0                   5                   2                   1                   2                  34                   0                   1                  19
                2016                   3                   5                   1                   2                   1                  36                   0                   1                  22
                2016                   5                   5                   2                   1                   1                  59                   3                   1                  22
                2016                   7                   5                   4                   1                   2                  49                   2                   3                  21
                2016                   4                   5                   5                   1                   2                  45                   5                   1                  25
                2016                   9                   5                   3                   2                   1                  34                   1                   1                  20
                2016                   2                   5                   5                   3                   1                  44                   3                   1                  26
                2016                   1                   5                   2                   1                   2                  66                   1                   5                  22
                2016                   3                   5                   3                   1                   2                  53                   3                   7                  24
                2016                   2                   5                   1                   3                   2                  59                   0                   1                  23
                2016                   0                   5                   5                   1                   2                  43                   3                   1                  26
                2016                   7                   5                   1                   1                   1                  44                   0                   1                  18
                2016                   0                   5                   1                   1                   1                  68                   0                   5                  11
                2016                   6                   5                   4                   1                   1                  37                   2                   1                  21
                2016                   1                   5                   3                   1                   1                  37                   1                   1                  25
                2016                   7                   5                   7                   1                   1                  48                   5                   1                  22
                2016                   3                   5                   3                   2                   2                  34                   2                   1                  14
                2016                   7                   5                   3                   2                   1                  25                   2                   1                  19
                2016                   5                   5                   1                   1                   2                  44                   4                   1                  18
                2016                   8                   5                   2                   2                   2                  63                   3                   8                  98
                2016                   8                   5                   2                   2                   1                  26                   0                   1                  98
                2016                   2                   5                   1                   2                   2                  64                   3                   5                  13
                2016                   6                   5                   4                   1                   1                  21                   0                   2                  17
                2016                   7                   5                   4                   2                   2                  31                   2                   1                  19
                2016                   1                   5                   5                   1                   2                  27                   2                   2                  18
                2016                   0                   5                   4                   1                   2                  53                   2                   1                  26
                2016                   0                   5                   1                   1                   2                  70                   2                   5                  22
                2016                   2                   5                   3                   1                   2                  53                   1                   5                  27
                2016                   2                   5                   2                   1                   1                  59                   2                   1                  26
                2016                   4                   5                   4                   1                   1                  47                   2                   1                  26
                2016                   0                   5                   3                   2                   1                  27                   0                   2                  22
                2016                   7                   5                   3                   3                   1                  52                   2                   1                  19
                2016                   3                   5                   2                   3                   2                  26                   0                   1                  20
                2016                   5                   5                   2                   1                   2                  24                   1                   2                   1
                2016                   8                   5                   2                   3                   2                  25                   3                   4                  16
                2016                   1                   5                   2                   3                   1                  44                   1                   1                  20
                2016                   0                   5                   1                   1                   1                  29                   0                   1                  18
                2016                   3                   5                   3                   1                   2                  57                   0                   1                  24
                2016                   1                   5                   2                   1                   1                  61                   3                   5                  27
                2016                   0                   5                   1                   1                   1                  66                   3                   5                  22
                2016                   0                   1                   1                   2                   2                  48                   3                   6                   8
                2016                   0                   1                   1                   1                   1                  26                   0                   1                  11
                2016                   2                   1                   2                   1                   2                  29                   0                   1                  21
                2016                   3                   1                   2                   1                   1                  48                   0                   1                  26
                2016                   0                   1                   2                   1                   1                  30                   0                   6                  16
                2016                   1                   1                   3                   1                   1                  56                   2                   2                  15
                2016                   2                   1                   4                   1                   1                  28                   0                   1                  20
                2016                   6                   1                   2                   3                   2                  99                   0                   1                  27
                2016                   0                   1                   1                   1                   1                  65                   1                   5                  19
                2016                   0                   1                   5                   1                   1                  43                   3                   1                  19
                2016                   0                   1                   4                   1                   1                  49                   2                   1                  26
                2016                   2                   1                   3                   1                   2                  19                   0                   2                  20
                2016                   0                   1                   2                   1                   2                  30                   0                   8                  15
                2016                   2                   1                   2                   1                   1                  67                   3                   1                  21
                2016                   2                   1                   2                   1                   2                  37                   0                   1                  27
                2016                   1                   1                   3                   1                   1                  40                   0                   2                  17
                2016                   7                   1                   1                   1                   1                  65                   3                   4                  15
                2016                   7                   1                   1                   1                   2                  63                   0                   8                   9
                2016                   2                   1                   3                   3                   2                  34                   1                   1                  26
                2016                   0                   1                   4                   1                   2                  37                   2                   1                  26
                2016                   2                   1                   3                   1                   2                  48                   2                   1                  26
                2016                   2                   1                   2                   1                   1                  81                   5                   5                  27
                2016                   0                   1                   3                   1                   2                  58                   1                   1                  26
                2016                   7                   1                   2                   1                   2                  64                   1                   1                  27
                2016                   0                   1                   2                   1                   2                  37                   0                   1                  26
                2016                   5                   1                   2                   1                   1                  66                   1                   2                  26
                2016                   0                   1                   1                   1                   1                  31                   0                   1                  20
                2016                   3                   1                   3                   1                   1                  64                   2                   2                  23
                2016                   2                   1                   2                   1                   2                  57                   1                   1                  24
                2016                   0                   1                   4                   1                   2                  59                   2                   1                  26
                2016                   2                   1                   6                   1                   2                  29                   0                   1                  23
                2016                   0                   1                   2                   1                   1                  59                   2                   1                  26
                2016                   2                   1                   2                   1                   2                  59                   4                   1                  26
                2016                   3                   1                   2                   1                   1                  71                   2                   2                  24
                2016                   2                   1                   1                   1                   1                  36                   1                   1                  23
                2016                   0                   1                   2                   1                   1                  29                   0                   1                  18
                2016                   0                   1                   2                   1                   1                  28                   0                   1                  23
                2016                   8                   1                   2                   2                   2                  76                   4                   5                  18
                2016                   0                   1                   1                   1                   2                  71                   5                   5                  16
                2016                   2                   1                   2                   1                   1                  24                   0                   4                  17
                2016                   0                   1                   3                   1                   2                  61                   7                   7                  18
                2016                   2                   1                   1                   3                   2                  34                   0                   1                   9
                2016                   0                   1                   1                   1                   1                  48                   0                   4                   8
                2016                   2                   1                   3                   1                   1                  27                   0                   1                  18
                2016                   4                   1                   3                   1                   2                  26                   0                   1                  21
                2016                   6                   1                   3                   3                   2                  31                   0                   1                  16
                2016                   5                   1                   2                   1                   2                  61                   0                   1                  24
                2016                   4                   1                   5                   1                   2                  44                   3                   3                  25
                2016                   0                   1                   2                   1                   1                  84                   2                   5                  22
                2016                   2                   1                   1                   1                   1                  73                   0                   1                  23
                2016                   0                   1                   4                   1                   1                  37                   1                   1                  26
                2016                   7                   1                   1                   1                   2                  82                   2                   5                  21
                2016                   2                   1                   4                   3                   1                  29                   1                   1                  18
                2016                   4                   1                   2                   1                   2                  72                   2                   5                  98
                2016                   0                   1                   4                   3                   1                  37                   1                   2                   9
                2016                   0                   1                   2                   3                   1                  32                   0                   4                  12
                2016                   7                   1                   5                   3                   2                  23                   1                   7                  98
                2016                   1                   1                   5                   3                   1                  50                   3                   1                  16
                2016                   5                   1                   2                   1                   1                  34                   0                   1                  21
                2016                   0                   1                   2                   1                   2                  42                   3                   1                  20
                2016                   2                   1                   2                   1                   2                  58                   2                   2                  22
                2016                   4                   1                   4                   1                   2                  33                   3                   2                   9
                2016                   0                   1                   2                   1                   2                  58                   2                   1                  19
                2016                   4                   1                   1                   1                   1                  22                   0                   6                  16
                2016                   0                   1                   3                   1                   2                  24                   1                   2                  12
                2016                   7                   1                   5                   2                   2                  32                   0                   4                  98
                2016                   7                   1                   6                   1                   1                  20                   0                   1                  22
                2016                   4                   1                   3                   1                   1                  19                   0                   6                  25
                2016                   7                   1                   3                   1                   2                  54                   1                   1                  23
                2016                   1                   1                   6                   1                   2                  21                   0                   2                  22
                2016                   8                   1                   2                   1                   2                  55                   1                   1                  26
                2016                   3                   1                   4                   1                   2                  42                   2                   1                  23
                2016                   6                   1                   2                   1                   2                  65                   2                   5                  20
                2016                   8                   1                   2                   1                   2                  68                   2                   5                  19
                2016                   1                   1                   3                   1                   2                  59                   2                   2                  23
                2016                   0                   1                   1                   1                   1                  32                   0                   1                  22
                2016                   4                   1                   2                   1                   1                  51                   0                   1                  25
                2016                   1                   1                   2                   1                   1                  69                   2                   1                  25
                2016                   2                   1                   2                   1                   2                  34                   0                   1                  21
                2016                   3                   1                   3                   1                   1                  24                   0                   2                  12
                2016                   2                   1                   3                   1                   2                  45                   0                   7                  20
                2016                   0                   1                   5                   1                   2                  34                   3                   7                  20
                2016                   0                   1                   3                   1                   1                  58                   1                   1                  22
                2016                   0                   1                   5                   1                   2                  47                   3                   1                  23
                2016                   5                   9                   4                   1                   1                  50                   2                   1                  26
                2016                   1                   9                   2                   3                   2                  33                   2                   1                  26
                2016                   7                   9                   2                   1                   1                  85                   4                   5                  24
                2016                   7                   9                   2                   1                   2                  45                   1                   2                  26
                2016                   7                   9                   3                   1                   2                  23                   0                   2                  16
                2016                   0                   9                   2                   1                   1                  33                   0                   1                  26
                2016                   4                   9                   2                   3                   2                  51                   3                   2                  23
                2016                   2                   9                   4                   1                   2                  52                   2                   1                  24
                2016                   2                   9                   1                   1                   2                  78                   2                   5                  15
                2016                   0                   9                   2                   1                   1                  69                   0                   1                  26
                2016                   2                   9                   2                   1                   2                  62                   1                   7                  21
                2016                   3                   9                   1                   1                   2                  74                   0                   5                  23
                2016                   5                   9                   4                   3                   1                  76                   8                   5                  98
                2016                   0                   9                   1                   1                   2                  76                   0                   5                  22
                2016                   0                   9                   4                   2                   1                  47                   3                   1                  20
                2016                   7                   9                   8                   1                   2                  31                   5                   7                  16
                2016                   0                   9                   1                   1                   2                  87                   0                   5                  98
                2016                   5                   9                   1                   3                   1                  28                   0                   1                  15
                2016                   1                   9                   1                   2                   1                  47                   0                   2                  13
                2016                   2                   9                   3                   1                   2                  58                   2                   1                  27
                2016                   2                   9                   5                   2                   1                  32                   3                   1                  25
                2016                   6                   9                   2                   1                   2                  47                   1                   2                  18
                2016                   1                   9                   2                   2                   2                  27                   0                   1                  13
                2016                   4                   9                   1                   1                   2                  57                   2                   7                  10
                2016                   1                   9                   4                   2                   2                  32                   3                   1                  20
                2016                   0                   9                   4                   1                   1                  24                   0                   1                  24
                2016                   7                   9                   1                   1                   2                  81                   2                   5                   1
                2016                   2                   9                   5                   3                   2                  19                   0                   1                  15
                2016                   1                   9                   8                   3                   2                  44                   3                   1                  15
                2016                   0                   9                   3                   1                   1                  41                   2                   4                   2
                2016                   7                   9                   2                   2                   1                  67                   2                   3                  18
                2016                   0                   9                   1                   2                   1                  36                   0                   1                  20
                2016                   2                   9                   1                   3                   1                  33                   0                   1                  24
                2016                   7                   9                   2                   3                   1                  48                   1                   1                  20
                2016                   0                   9                   1                   3                   2                  47                   1                   1                  23
                2016                   2                   9                   1                   1                   2                  72                   2                   5                  22
                2016                   1                   9                   2                   1                   2                  60                   0                   2                  24
                2016                   4                   9                   1                   1                   2                  89                   2                   5                  98
                2016                   6                   9                   4                   3                   2                  45                   4                   7                   7
                2016                   2                   9                   1                   1                   2                  70                   2                   5                  27
                2016                   3                   9                   2                   3                   2                  79                   4                   5                  27
                2016                   3                   7                   4                   1                   2                  37                   4                   1                  17
                2016                   4                   7                   2                   1                   2                  39                   2                   7                  20
                2016                   5                   7                   3                   1                   2                  57                   6                   8                  18
                2016                   2                   7                   2                   2                   2                  55                   2                   1                  20
                2016                   4                   7                   4                   1                   1                  28                   1                   1                  19
                2016                   1                   7                   1                   1                   1                  58                   0                   1                  20
                2016                   0                   7                   3                   1                   2                  64                   4                   2                  18
                2016                   2                   7                   3                   1                   1                  32                   0                   1                  18
                2016                   3                   7                   3                   1                   1                  63                   1                   5                  22
                2016                   3                   7                   3                   2                   2                  47                   2                   1                  21
                2016                   8                   7                   2                   2                   2                  40                   3                   2                   6
                2016                   1                   7                   2                   1                   1                  38                   2                   4                  22
                2016                   7                   7                   2                   1                   2                  63                   2                   7                  22
                2016                   4                   7                   3                   3                   2                  49                   1                   7                  25
                2016                   5                   7                   2                   1                   2                  74                   3                   5                  11
                2016                   8                   7                   2                   2                   2                  66                   6                   7                  14
                2016                   4                   7                   1                   1                   1                  34                   2                   2                  20
                2016                   8                   7                   3                   1                   1                  42                   0                   2                  21
                2016                   3                   7                   2                   1                   1                  66                   2                   5                  20
                2016                   2                   7                   2                   2                   2                  46                   3                   1                  17
                2016                   0                   7                   2                   2                   1                  51                   6                   4                   1
                2016                   6                   7                   5                   1                   2                  20                   0                   6                  21
                2016                   5                   7                   2                   1                   2                  54                   0                   7                  18
                2016                   2                   7                   1                   2                   1                  55                   1                   4                   3
                2016                   2                   7                   2                   2                   1                  58                   2                   1                  17
                2016                   4                   7                   3                   1                   1                  53                   0                   4                  21
                2016                   7                   7                   1                   1                   1                  36                   1                   1                  22
                2016                   6                   7                   1                   1                   1                  76                   3                   5                   8
                2016                   1                   7                   5                   1                   2                  33                   3                   2                  21
                2016                   5                   7                   1                   1                   2                  69                   3                   5                  15
                2016                   3                   7                   3                   1                   1                  32                   0                   1                  25
                2016                   0                   7                   4                   1                   2                  48                   2                   7                  21
                2016                   7                   7                   1                   1                   2                  72                   4                   5                  21
                2016                   7                   7                   1                   1                   2                  66                   1                   5                  20
                2016                   7                   7                   1                   1                   2                  85                   1                   5                  27
                2016                   3                   7                   1                   1                   2                  68                   2                   8                  19
                2016                   6                   7                   5                   1                   1                  53                   2                   1                  25
                2016                   6                   7                   1                   1                   2                  75                   3                   5                  27
                2016                   0                   7                   3                   1                   2                  25                   1                   1                  20
                2016                   2                   7                   4                   1                   1                  52                   3                   1                  24
                2016                   7                   7                   1                   1                   2                  80                   4                   7                  14
                2016                   7                   7                   2                   1                   1                  67                   2                   5                   3
                2016                   0                   7                   3                   1                   2                  21                   1                   2                   7
                2016                   5                   7                   2                   2                   2                  31                   4                   2                  19
                2016                   7                   7                   2                   1                   1                  69                   2                   5                  16
                2016                   7                   7                   2                   2                   2                  47                   2                   1                  26
                2016                   5                   7                   2                   2                   1                  34                   0                   1                  23
                2016                   0                   7                   4                   1                   2                  33                   4                   7                  98
                2016                   8                   7                   1                   2                   2                  53                   1                   2                   9
