"SCH_YEAR_TO_GRADE_1997","PUBID","YSCH-5000","KEY!SEX","KEY!BDATE_M","KEY!BDATE_Y","KEY!RACE","CV_AGE(MONTHS)_INT_DATE","CV_AGE_INT_DATE","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_SAMPLE_TYPE","KEY!RACE_ETHNICITY","CV_AGE(MONTHS)_INT_DATE","CV_AGE_INT_DATE","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_AGE(MONTHS)_INT_DATE","CV_AGE_INT_DATE","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","CV_INCOME_GROSS_YR","CV_YTH_REL_HH_CURRENT","CV_INTERVIEW_CMONTH","VERSION_R16","CVC_HGC_EVER","CVC_HIGHEST_DEGREE_EVER","CVC_HS_LEFT_DATE","CVC_HS_LEFT_HGC","CVC_HS_LEFT_HGA"
8,1513,6,2,5,1984,1,153,12,44100,4,206,1,4,174,14,-4,4,227,186,15,-4,4,239,-4,4,252,-4,4,264,-4,4,276,429,12,2,270,12,12
9,1514,9,1,4,1982,2,182,15,-4,1,210,1,1,204,16,-4,1,232,214,17,-4,1,242,-4,4,252,57000,5,264,88000,5,276,-5,13,1,253,10,11
12,1515,10,1,8,1980,-2,200,16,66000,1,208,1,3,222,18,105000,1,230,232,19,110020,1,240,155010,1,253,113500,1,265,77500,10,277,429,16,4,222,12,12
11,1516,9,2,11,1980,5,195,16,-3,1,206,1,2,216,18,-4,1,227,229,19,-2,1,240,119000,1,252,157500,1,264,267940,1,277,-5,14,2,234,12,12
9,1517,7,2,5,1983,5,165,13,-4,1,206,1,2,186,15,-4,1,227,199,16,-4,1,240,-4,1,252,155530,1,264,15530,10,277,429,15,2,258,12,12
8,1518,6,1,11,1984,1,151,12,75500,1,210,1,4,171,14,-4,4,230,-5,-5,-5,-5,-5,-3,10,255,155002,3,266,117500,3,278,429,16,4,265,12,12
8,1519,6,1,2,1984,-2,156,13,246474,-3,206,1,3,178,14,-2,1,228,192,16,-4,1,242,-4,1,252,-4,1,264,267940,1,276,429,16,4,270,12,12
8,1520,7,1,2,1984,1,162,13,52500,1,212,1,4,177,14,-4,1,227,189,15,-4,1,239,-4,1,252,-4,1,265,90000,1,277,429,12,2,270,12,12
11,1521,10,2,3,1981,1,205,17,-4,2,220,1,4,216,18,-4,2,231,226,18,79500,2,241,-5,-5,-5,-5,-5,-5,118000,2,279,429,13,2,234,12,12
10,1522,8,1,2,1982,-2,182,15,-3,1,208,1,3,202,16,78132,1,228,213,17,-4,1,239,89632,1,253,91650,1,265,110282,1,276,429,15,2,246,11,12
-4,1523,5,2,10,1984,2,151,12,41750,1,209,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,5,2,282,5,6
11,1524,9,2,9,1981,2,187,15,11000,4,208,1,1,206,17,-4,4,227,218,18,39000,4,239,37500,10,253,80991,10,264,65319,10,275,429,15,2,234,12,12
11,1525,10,1,12,1980,2,200,16,29276,4,212,1,1,215,17,-4,4,227,228,19,23000,4,240,41200,4,253,66000,4,264,96000,4,277,429,17,4,234,12,12
9,1526,7,2,12,1982,1,173,14,40000,1,209,1,4,194,16,-4,1,230,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,429,12,2,258,12,12
7,1527,5,2,8,1984,2,153,12,6420,4,209,1,1,172,14,-4,4,228,183,15,-4,4,239,-4,4,255,-4,4,265,12000,4,277,429,14,0,270,11,11
-4,1528,8,2,1,1981,2,196,16,8270,4,209,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,429,11,2,234,11,12
-4,1529,5,1,5,1984,2,156,13,8270,4,209,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,5,0,-4,-4,-4
12,1530,10,1,5,1980,1,203,16,149250,1,208,1,4,223,18,110850,1,228,234,19,112250,1,239,106300,1,253,108000,1,265,7500,10,277,429,16,4,222,12,12
9,1531,7,2,5,1983,1,168,14,149250,1,209,1,4,187,15,-4,1,228,198,16,-4,1,239,-4,1,253,128000,1,266,150000,1,277,429,17,4,258,12,12
9,1532,7,1,9,1982,1,176,14,42415,6,209,1,4,194,16,-4,6,227,205,17,-4,6,238,0,6,252,285805,6,264,10001,10,277,429,17,4,258,12,12
10,1533,8,2,3,1982,1,182,15,-3,1,209,1,4,200,16,-4,1,227,212,17,-4,1,239,180000,1,252,176650,1,265,177750,1,277,-5,16,4,246,12,12
12,1534,10,2,5,1980,1,201,16,20280,4,206,1,4,225,18,8400,2,230,234,19,375,2,239,50,10,253,400,4,263,6001,10,277,429,12,2,222,12,12
8,1535,6,1,12,1982,1,171,14,20280,4,207,1,4,194,16,-4,2,230,203,16,20300,2,239,-3,4,252,0,10,266,27500,10,278,429,8,0,239,8,9
9,1536,7,1,3,1983,5,169,14,-4,4,208,1,2,191,15,-4,1,230,200,16,-4,1,239,-4,1,252,15000,1,266,20500,10,278,-5,11,1,257,11,12
8,1537,6,2,5,1983,1,165,13,-4,4,206,1,4,188,15,-4,4,229,199,16,-4,4,240,5500,10,253,7000,10,266,-3,10,280,429,10,1,248,10,11
-4,1538,10,1,3,1980,1,204,17,130500,1,207,1,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,10,0,-4,-4,-4
8,1539,6,2,9,1983,1,163,13,65610,1,208,1,4,184,15,-4,1,229,194,16,-4,1,239,35000,4,251,40000,4,263,0,10,279,-5,11,1,-4,-4,-4
8,1540,6,2,7,1984,1,152,12,39250,1,207,1,4,173,14,37500,1,228,184,15,-4,1,239,-4,1,251,-4,1,264,40800,1,276,429,12,2,269,12,12
7,1541,5,2,11,1984,1,149,12,68800,2,208,1,4,170,14,-4,3,229,180,14,-4,3,239,-4,3,251,-4,4,263,40000,3,277,429,12,2,281,12,12
8,1542,6,2,11,1983,5,161,13,-3,1,208,1,2,181,15,-4,1,228,192,16,-4,1,239,-4,1,251,-4,1,264,48000,1,276,429,19,3,269,12,12
10,1543,8,2,7,1982,1,176,14,54500,1,207,1,4,198,16,-4,1,229,208,17,-4,1,239,37500,1,251,55900,1,264,68500,1,276,429,18,5,245,12,12
8,1544,6,2,5,1984,1,154,12,54500,1,207,1,4,176,14,-4,1,229,186,15,-4,1,239,-4,1,251,-4,1,263,62500,1,276,429,16,4,269,12,12
9,1545,7,1,7,1982,1,177,14,53000,1,208,1,4,197,16,-4,1,228,209,17,-4,1,240,-4,1,251,39500,1,264,45000,1,276,429,14,3,257,12,12
8,1546,6,2,11,1983,1,161,13,53000,1,208,1,4,181,15,-4,1,228,193,16,-4,1,240,-4,1,251,-4,1,264,52500,1,276,429,15,2,269,12,12
10,1547,8,1,9,1981,5,187,15,54500,1,208,1,2,206,17,-4,5,227,219,18,-4,1,240,-3,1,252,100000,1,266,-3,10,278,429,14,2,245,12,12
9,1548,7,1,8,1983,5,164,13,54500,1,208,1,2,183,15,-4,1,227,195,16,-4,1,239,-4,1,253,-5,-5,-5,-5,-5,-5,-5,13,2,257,12,12
7,1549,5,1,9,1984,5,151,12,54500,1,208,1,2,170,14,-4,1,227,182,15,-4,1,239,-4,1,252,-4,1,265,-4,1,278,429,20,7,281,12,12
10,1550,8,2,7,1982,1,177,14,69750,6,208,1,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-3,6,256,110000,1,265,95000,1,277,429,16,4,245,12,12
12,1551,10,2,5,1980,1,203,16,89900,2,208,1,4,224,18,3000,10,229,236,19,17500,10,241,-3,10,252,-3,10,265,34014,10,275,429,19,5,221,12,12
7,1552,5,1,10,1984,1,150,12,89900,1,208,1,4,171,14,-4,1,229,182,15,-4,1,240,-4,1,252,-4,1,264,-4,1,278,429,13,2,281,12,12
11,1553,10,1,12,1980,2,198,16,8500,4,210,1,1,215,17,-4,-3,227,227,18,82000,4,239,-3,4,251,36000,4,267,46000,4,276,429,14,2,233,12,12
9,1554,8,1,7,1983,2,167,13,8500,4,210,1,1,184,15,-4,-3,227,196,16,-4,4,239,-4,4,251,-3,4,267,13900,4,276,429,15,3,258,12,12
-4,1555,8,1,4,1980,2,205,17,27900,4,209,1,1,223,18,35900,3,227,236,19,500,10,240,-5,-5,-5,-5,-5,-5,-5,-5,-5,429,8,0,203,8,9
9,1556,7,1,6,1983,2,167,13,69300,1,209,1,1,185,15,-4,1,227,198,16,-4,1,240,-4,1,251,-4,1,264,92000,1,276,429,20,5,258,12,12
8,1557,6,2,6,1984,2,155,12,69300,1,209,1,1,173,14,-4,1,227,186,15,-4,1,240,-4,1,251,-4,1,264,113000,1,276,429,16,4,270,12,12
9,1558,7,1,5,1982,2,180,15,15600,4,209,1,1,198,16,-4,-3,227,210,17,-4,4,239,18000,4,253,57500,4,263,19000,4,276,429,14,2,248,12,12
9,1559,7,1,2,1982,1,183,15,41000,1,209,1,4,202,16,-4,1,228,213,17,-4,1,239,-4,4,251,27000,10,263,-3,4,276,429,12,2,257,12,12
7,1560,5,1,1,1984,5,159,13,34500,4,208,1,2,178,14,-4,1,227,190,15,-4,1,239,-4,1,251,-4,1,263,-4,1,276,429,12,2,281,12,12
7,1561,7,1,2,1984,5,170,14,24000,1,220,1,2,-5,-5,-5,-5,-5,189,15,-4,1,239,-4,1,252,-4,1,264,-4,1,276,429,12,2,293,12,12
6,1562,6,1,6,1984,1,157,13,42000,8,211,1,2,174,14,-2,8,228,187,15,-4,4,241,-4,4,256,5000,10,263,42500,10,275,429,9,0,257,9,9
9,1563,8,1,5,1983,2,170,14,55000,2,211,1,1,186,15,-4,2,227,198,16,-4,2,239,-4,4,252,84300,4,263,-5,-5,-5,429,14,2,257,12,12
7,1564,6,1,7,1983,2,177,14,14455,8,220,1,1,184,15,7000,8,227,196,16,-4,8,239,-5,-5,-5,23500,10,267,17500,4,276,429,13,2,293,11,12
7,1565,5,2,11,1984,2,150,12,29600,4,209,1,1,168,14,-4,4,227,180,15,20550,4,239,-4,4,251,-4,4,263,-4,4,277,429,18,4,281,12,12
9,1566,9,2,10,1982,2,186,15,-3,4,220,1,1,194,16,-2,-3,228,205,17,7500,8,239,-4,10,251,5000,10,266,37500,10,276,-5,12,2,257,12,12
9,1568,8,2,9,1982,2,187,15,45000,8,220,1,1,194,16,48050,8,227,206,17,46000,8,239,37500,8,251,500,8,264,12500,8,275,429,16,4,258,12,12
10,1569,7,1,7,1981,5,188,15,22500,1,207,1,2,208,17,-4,1,227,219,18,-4,1,238,15000,1,252,55000,1,264,17500,1,278,429,10,0,253,10,11
10,1570,8,1,9,1981,5,187,15,-3,1,208,1,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,25000,10,252,-5,-5,-5,50000,10,280,429,12,2,245,12,12
9,1571,7,2,12,1982,5,172,14,-3,1,208,1,2,196,16,-4,1,232,205,17,-4,1,241,-4,1,252,48000,1,263,45000,1,279,429,14,2,257,12,12
10,1572,8,1,4,1982,1,179,14,-3,1,207,1,4,200,16,-4,1,228,211,17,-4,1,239,-4,1,251,84000,1,266,175750,1,276,429,16,4,245,12,12
11,1573,9,1,5,1981,1,190,15,-3,3,207,1,4,212,17,-4,2,229,-5,-5,-5,-5,-5,5000,10,254,21000,10,265,-3,10,277,429,13,2,233,12,12
9,1574,7,2,6,1983,1,166,13,45800,2,208,1,4,185,15,-4,2,227,197,16,-4,2,239,-4,2,251,285805,2,263,95050,3,277,429,16,4,257,12,12
10,1575,8,2,11,1981,1,184,15,-3,1,207,1,4,205,17,-4,1,228,216,18,-4,1,239,270543,1,253,55000,1,264,-5,-5,-5,429,15,2,245,12,12
11,1576,10,2,1,1980,1,206,17,84012,1,207,1,4,228,19,-4,1,229,238,19,47500,10,239,80500,10,251,37500,10,263,43350,10,275,429,13,1,231,11,12
8,1577,6,2,6,1984,1,153,12,84012,1,207,1,4,175,14,-4,1,229,186,15,291681,1,240,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,9,0,-4,-4,-4
10,1578,8,1,6,1981,1,189,15,-48100,1,207,1,4,210,17,-4,1,228,221,18,-4,1,239,85000,1,251,81000,1,263,37500,1,277,429,12,2,246,12,12
9,1579,7,1,1,1983,2,171,14,-4,1,208,1,1,191,15,-4,1,228,203,16,-4,1,240,-4,1,251,-4,10,265,0,10,277,429,12,2,269,12,12
10,1580,9,1,4,1980,2,207,17,34500,5,211,1,1,224,18,37000,1,228,236,19,33000,1,240,41000,1,252,65000,1,265,17500,1,281,429,9,1,206,9,10
12,1581,11,1,1,1980,4,219,18,-3,1,220,1,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,11,0,-4,-4,-4
11,1582,9,2,1,1980,1,206,17,17000,5,207,1,4,227,18,-4,5,228,240,19,3000,5,241,22500,10,254,14000,10,265,-3,10,277,429,12,2,233,12,12
10,1583,9,1,3,1981,5,205,17,-4,2,220,1,2,-5,-5,-5,-5,-5,228,19,0,10,243,25000,10,255,20000,10,264,45000,10,275,429,10,1,221,10,11
10,1584,9,2,6,1982,5,190,15,-4,2,220,1,2,201,16,-4,5,231,213,17,55000,4,243,-3,4,253,70500,5,264,118500,5,275,429,13,2,234,11,12
6,1585,5,2,10,1984,5,162,13,-4,2,220,1,2,173,14,-4,5,231,183,15,-4,4,241,-3,4,253,32500,5,264,-4,5,276,429,13,2,288,12,12
8,1586,7,1,3,1983,5,171,14,18000,1,210,1,2,188,15,-4,1,227,200,16,-4,1,239,-4,4,251,285805,4,264,25000,4,276,429,17,2,269,12,12
10,1587,9,2,6,1982,1,180,15,22408,4,210,1,4,200,16,-4,5,230,211,17,-2,4,241,45500,4,251,45000,5,265,36250,10,276,429,13,2,245,12,12
8,1588,7,2,1,1984,1,161,13,22408,4,210,1,4,180,14,-4,4,229,191,15,-4,4,240,-4,4,252,-4,4,265,-3,4,276,429,12,2,269,12,12
11,1589,9,1,9,1981,5,188,15,-3,4,209,1,2,210,17,-4,4,231,220,18,-2,4,241,25000,10,252,30300,10,263,17500,10,277,429,12,2,233,12,12
-4,1590,8,2,4,1983,1,180,15,40300,1,220,1,4,191,15,-2,1,231,202,16,-4,1,242,-4,1,253,-4,1,263,42510,1,277,-5,17,4,257,12,12
10,1591,9,1,10,1982,1,186,15,-4,4,220,1,4,196,16,-4,4,230,208,17,-4,4,242,15000,4,255,-5,-5,-5,-5,-5,-5,-5,12,2,246,12,12
11,1592,9,2,3,1981,1,193,16,105050,1,208,1,4,214,17,-4,1,229,224,18,76100,1,239,132530,1,252,150699,1,264,70030,5,275,429,18,5,234,12,12
9,1593,8,2,2,1983,1,182,15,-4,1,220,1,4,189,15,-4,1,227,201,16,-4,1,239,-4,1,253,-4,1,264,-3,10,279,-5,12,2,258,12,12
-4,1594,11,2,11,1980,2,195,16,53300,1,206,1,1,217,18,-2,1,228,229,19,32500,1,240,82300,1,252,105744,1,265,123120,1,279,429,10,1,201,10,11
10,1595,8,2,10,1982,2,172,14,53300,1,206,1,1,195,16,-4,1,229,206,17,-4,1,240,-3,1,255,-3,1,264,85000,1,278,429,16,4,246,12,12
9,1596,7,1,3,1983,5,167,13,23000,1,206,1,2,188,15,-4,1,227,201,16,-4,1,240,-4,1,253,-5,-5,-5,-3,1,279,-5,12,2,258,12,12
10,1597,11,1,1,1982,2,194,16,-4,4,219,1,1,206,17,-4,4,231,215,17,-4,4,240,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,12,2,245,12,12
-4,1598,9,2,8,1980,5,204,17,24000,1,212,1,2,219,18,17500,10,227,232,19,-2,1,240,88000,1,252,-5,-5,-5,15000,10,280,-5,10,0,204,10,10
-4,1599,9,2,7,1981,5,188,15,24000,1,207,1,2,-5,-5,-5,-5,-5,221,18,-2,1,240,62000,1,257,-3,10,268,-3,10,279,-5,10,1,210,10,11
8,1600,8,2,1,1982,5,182,15,-4,4,207,1,2,202,16,-2,4,227,-5,-5,-5,-5,-5,15000,4,255,-3,4,268,10000,10,276,429,8,1,264,8,9
9,1601,7,2,4,1982,5,178,14,-3,4,206,1,2,200,16,-2,4,228,212,17,-4,4,240,-4,4,252,6500,4,264,7500,4,275,429,12,2,270,12,12
6,1602,5,2,12,1984,5,146,12,-3,4,206,1,2,168,14,-4,4,228,180,14,-4,4,240,-4,4,252,-4,4,264,-4,4,277,429,14,3,294,12,12
11,1603,10,2,7,1980,5,213,17,-4,4,220,1,2,-5,-5,-5,-5,-5,234,19,-2,4,241,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,13,2,234,12,12
12,1604,11,2,1,1980,1,211,17,-4,1,212,1,4,227,18,-2,1,228,239,19,-2,1,240,0,1,253,-3,1,265,-3,10,277,429,18,4,222,12,12
9,1605,8,2,12,1982,1,176,14,-4,1,212,1,4,192,15,-4,1,228,203,16,-4,1,239,-4,1,253,-3,10,267,-3,1,277,429,18,4,258,12,12
10,1606,8,2,3,1982,5,181,15,1500,4,208,1,2,203,16,-4,4,230,-5,-5,-5,-5,-5,-5,-5,-5,0,4,268,10700,4,277,429,12,2,258,12,12
8,1607,6,1,3,1983,5,169,14,3000,9,208,1,2,193,16,-4,3,232,-5,-5,-5,-5,-5,-3,5,255,0,10,265,0,10,278,429,11,0,234,11,12
11,1608,9,2,11,1980,1,195,16,-4,4,206,1,4,217,18,-4,1,228,-5,-5,-5,-5,-5,270543,10,254,-5,-5,-5,-5,-5,-5,-5,13,2,234,12,12
8,1609,6,1,3,1983,1,167,13,-4,4,206,1,4,192,16,-4,4,231,-5,-5,-5,-5,-5,-4,4,255,63000,1,268,130000,1,276,429,10,0,258,10,10
9,1610,8,2,7,1982,1,179,14,-3,1,210,1,4,-5,-5,-5,-5,-5,211,17,-2,4,242,35000,4,255,-5,-5,-5,40000,4,279,-5,15,1,229,9,9
10,1611,8,2,7,1982,1,179,14,-3,1,210,1,4,202,16,-4,1,233,211,17,-4,4,242,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,12,2,246,12,12
10,1612,8,2,7,1982,1,177,14,-3,1,208,1,4,197,16,-4,1,228,209,17,-4,1,240,-4,1,253,-3,10,265,0,1,275,429,14,2,246,12,12
-4,1613,7,1,4,1983,1,169,14,-4,1,209,1,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,7,0,-4,-4,-4
11,1614,9,2,10,1980,1,199,16,246474,3,209,1,4,221,18,-4,3,231,232,19,-2,3,242,270543,3,254,285805,3,265,267940,5,277,429,19,5,234,12,12
8,1615,6,1,3,1983,5,180,15,-3,1,219,1,2,189,15,-4,1,228,201,16,-4,1,240,-4,1,252,-4,1,264,89800,1,275,429,12,2,270,12,12
10,1616,9,2,3,1982,1,183,15,80000,1,210,1,4,200,16,-4,1,227,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,12,2,247,12,12
8,1617,7,1,10,1983,1,164,13,93000,1,210,1,4,183,15,-4,1,229,196,16,-4,1,242,-4,1,255,-4,1,264,141000,1,277,429,16,4,269,12,12
10,1618,9,1,9,1980,1,203,16,39500,5,212,1,4,218,18,-4,5,227,231,19,18780,5,240,30000,5,252,42000,5,264,58006,5,275,429,12,2,246,12,12
11,1619,10,1,5,1981,1,195,16,-3,1,212,1,4,211,17,-4,1,228,222,18,-2,1,239,-3,1,253,-3,1,265,-3,1,279,-5,17,4,233,12,12
8,1620,7,1,4,1984,1,160,13,-3,1,212,1,4,176,14,-4,1,228,187,15,-4,1,239,-4,1,255,-4,1,265,-3,1,277,429,18,5,269,12,12
10,1621,9,1,12,1981,1,186,15,-3,1,210,1,4,-5,-5,-5,-5,-5,218,18,-4,1,242,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,12,2,246,12,12
8,1622,6,2,10,1984,5,150,12,65000,4,208,1,3,169,14,-4,1,227,182,15,-4,4,240,-4,4,253,-4,4,266,-4,4,275,429,12,2,270,12,12
9,1623,7,1,1,1983,1,172,14,129700,1,209,1,4,190,15,-4,1,227,203,16,-4,1,240,-4,1,252,285805,1,264,92000,1,278,429,18,5,258,12,12
8,1624,7,2,1,1984,1,161,13,246474,1,210,1,4,178,14,-4,1,227,191,15,-4,1,240,-4,1,252,-4,1,264,127500,1,275,429,18,5,270,12,12
9,1625,8,1,2,1982,5,193,16,35560,2,219,1,2,205,17,-4,2,231,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-3,2,258,-3,12
7,1626,6,1,12,1984,5,159,13,35560,2,219,1,2,171,14,-4,2,231,-5,-5,-5,-5,-5,-4,2,257,-5,-5,-5,-5,-5,-5,-5,12,2,293,12,12
10,1627,8,1,3,1982,4,181,15,9308,4,208,1,4,201,16,-4,4,228,213,17,-4,4,240,-3,4,256,1500,4,265,17500,4,276,429,12,2,246,12,12
9,1628,7,1,7,1983,4,165,13,9308,4,208,1,4,185,15,-4,4,228,197,16,-4,4,240,-3,4,256,6001,4,265,13250,4,276,429,10,1,252,10,11
10,1629,8,2,6,1982,1,178,14,58700,4,208,1,4,197,16,-4,4,227,209,17,-4,4,239,42500,4,253,-3,4,266,80000,4,277,429,20,4,246,12,12
10,1630,8,2,8,1981,1,190,15,37200,1,210,1,4,208,17,-4,1,228,219,18,-4,1,239,80400,1,252,-3,1,266,-3,1,277,429,16,5,246,12,12
10,1631,9,1,12,1981,1,196,16,55000,1,220,1,4,208,17,-4,4,232,215,17,-4,2,239,42530,2,253,-5,-5,-5,47500,1,280,429,14,2,246,12,12
8,1632,6,1,3,1984,1,157,13,82000,1,208,1,4,177,14,-4,1,228,188,15,-4,1,239,-4,1,255,-4,1,265,55900,1,277,429,16,4,269,12,12
12,1633,10,2,4,1980,1,206,17,119651,1,210,1,4,224,18,60570,1,228,236,19,72900,1,240,-3,1,254,90300,1,264,60262,10,276,429,17,4,222,12,12
8,1634,6,2,5,1984,1,157,13,119651,1,210,1,4,175,14,-4,1,228,187,15,-4,1,240,-4,1,252,-4,1,264,49050,1,275,429,16,4,270,12,12
12,1635,11,1,5,1980,1,208,17,93000,5,213,1,4,225,18,87500,5,230,235,19,78000,5,240,92510,5,252,-5,-5,-5,-5,-5,-5,429,16,4,222,12,12
11,1636,9,1,11,1981,1,185,15,-3,1,208,1,4,209,17,-4,1,232,-5,-5,-5,-5,-5,-5,-5,-5,285805,1,265,147000,1,277,-5,16,4,234,12,12
8,1637,7,1,1,1983,1,173,14,-3,4,210,1,4,193,16,-4,4,230,202,16,-4,4,239,16000,10,253,-3,10,264,112500,10,275,-5,10,1,244,10,10
12,1638,10,1,7,1980,1,202,16,117950,1,209,1,4,222,18,-2,1,229,235,19,-2,1,242,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,14,2,222,12,12
8,1639,6,2,1,1984,1,161,13,70199,1,210,1,4,179,14,-4,1,228,190,15,-4,1,239,-4,1,253,-4,1,264,102025,1,277,429,20,5,269,12,12
10,1640,9,1,7,1982,1,179,14,71000,4,210,1,4,197,16,-4,4,228,211,17,-4,1,242,-3,1,254,123000,1,265,142000,1,275,-5,11,1,245,11,12
9,1641,8,2,8,1983,1,166,13,71000,4,210,1,4,184,15,-4,4,228,197,16,-4,1,241,-3,1,253,-3,1,265,-3,1,275,429,10,1,250,10,11
9,1642,8,2,11,1983,1,165,13,246474,1,212,1,4,180,15,-4,1,227,192,16,-4,1,239,-4,1,253,-3,1,265,-3,1,277,429,16,4,258,12,12
11,1643,9,1,11,1981,1,183,15,24400,4,206,1,4,204,17,-4,4,227,217,18,16000,4,240,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,12,2,233,12,12
11,1644,10,2,3,1981,1,195,16,-3,1,210,1,4,214,17,-4,1,229,226,18,43500,1,241,66000,1,253,-3,1,264,72000,1,277,429,16,4,234,12,12
10,1645,9,1,10,1981,1,188,15,114950,1,210,1,4,205,17,-4,1,227,218,18,-4,1,240,52900,1,253,117000,1,264,142000,1,276,429,16,4,246,12,12
10,1646,9,1,4,1982,1,182,15,105500,2,210,1,4,202,16,-4,2,230,212,17,-4,2,240,103000,2,257,40000,10,264,80000,2,277,429,14,2,246,12,12
9,1647,7,2,11,1982,1,173,14,76681,1,208,1,4,193,16,-4,1,228,205,17,-4,1,240,-4,1,253,78500,1,265,80000,1,276,429,20,7,258,12,12
10,1648,8,1,9,1981,1,187,15,31358,2,208,1,4,211,17,-4,2,232,221,18,-4,2,242,-5,-5,-5,5000,10,268,17500,10,276,429,10,2,268,10,11
11,1649,9,1,2,1981,1,194,16,67000,1,208,1,4,217,18,-4,1,231,230,19,83500,1,244,93000,1,255,88000,1,266,90000,1,277,429,18,5,234,12,12
10,1650,9,1,7,1982,1,189,15,-4,1,220,1,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,9,0,-4,-4,-4
9,1651,7,2,10,1982,1,174,14,59000,1,208,1,4,196,16,-4,1,230,205,17,-4,1,239,-4,1,251,75000,1,266,83000,1,277,429,18,4,258,12,12
11,1652,9,1,3,1981,1,191,15,94993,1,206,1,4,212,17,-4,1,227,225,18,111250,1,240,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,12,2,234,12,12
9,1653,7,1,7,1983,1,163,13,85595,1,206,1,4,184,15,-4,1,227,197,16,-4,1,240,-4,1,257,-4,1,266,-3,1,280,-5,12,2,257,12,12
12,1654,10,1,3,1980,1,203,16,84500,1,206,1,4,225,18,-2,10,228,239,19,-2,10,242,29000,10,253,22000,10,266,-3,10,281,429,16,3,222,12,12
10,1655,8,1,4,1982,1,182,15,29500,5,210,1,4,202,16,-2,10,230,213,17,-4,4,241,2000,10,253,-5,-5,-5,45000,3,277,429,17,4,245,12,12
7,1656,5,1,5,1984,5,154,12,35880,1,207,1,4,174,14,-4,1,227,186,15,-4,1,239,-4,1,252,-4,1,263,-4,1,276,429,18,5,281,12,12
9,1657,8,2,5,1983,2,168,14,7500,10,209,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,10,266,-3,4,276,429,-3,1,258,-3,12
9,1658,7,2,11,1982,1,171,14,-3,8,206,1,4,192,16,-2,8,227,204,16,-4,8,239,-4,10,251,-5,-5,-5,-5,-5,-5,-5,12,2,257,12,12
9,1659,7,1,12,1982,1,172,14,83600,1,208,1,2,191,15,-4,1,227,203,16,-4,1,239,-4,1,252,145000,1,264,155000,1,276,429,12,2,257,12,12
11,1660,10,2,5,1981,1,204,17,246474,1,221,1,4,210,17,-4,1,227,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,11,0,-4,-4,-4
11,1661,9,1,9,1980,1,198,16,114200,1,207,1,2,218,18,-4,1,227,232,19,291681,1,241,270543,1,254,285805,1,267,300,1,278,429,17,2,233,12,12
7,1662,6,1,12,1981,1,184,15,11900,1,208,1,4,203,16,14600,1,227,218,18,23500,1,242,12500,1,254,-3,1,266,25000,1,277,429,7,0,216,7,8
7,1663,5,2,1,1984,1,159,13,52000,1,208,1,2,178,14,-4,1,227,190,15,-4,1,239,-4,1,253,-3,10,267,-3,1,278,429,9,0,273,9,10
8,1664,7,1,8,1983,1,163,13,-4,2,207,1,4,184,15,-4,2,228,195,16,-4,4,239,-5,-5,-5,-3,4,266,25000,4,276,429,9,1,261,9,10
