                2012                   3                   1                   4                   2                   2                   0                   0                  11                   7                   1                   2                  14                  64                   3                 441                   1
                2012                   3                   2                   3                   3                   2                  31                  60                   1                   7                   1                   2                  12                  35                   5                 442                   2
                2012                   3                   0                   4                   4                   2                  31                  60                   1                   7                   2                   1                  15                  34                   1                 443                   2
                2012                   3                   0                   4                   1                   2                   0                  14                   1                   7                   1                   1                  13                  34                   1                 446                   2
                2012                   3                   1                   4                   1                   8                   0                  10                   1                   7                   2                   1                  13                  50                   3                 447                   1
                2012                   3                   0                   3                   3                   2                   0                  14                   1                   7                   1                   1                  12                  53                   3                 449                   1
                2012                   0                   2                   3                   1                   2                   0                  18                   1                   7                   2                   1                  13                  64                   2                 450                   2
                2012                   3                   0                   3                   2                   2                   0                   0                   3                   5                   1                   1                  20                  41                   1                 451                   2
                2012                   3                   0                   3                   2                   2                   0                   0                   4                   5                   1                   1                  16                  54                   5                 453                   1
                2012                   3                   1                   4                   3                   2                  70                  60                   1                   5                   1                   1                  19                  67                   1                 454                   2
                2012                   3                   3                   2                   3                   2                   0                   0                   4                   5                   1                   2                  12                  59                   1                 456                   1
                2012                   3                   3                   2                   3                   2                   0                   0                   2                   5                   1                   1                  14                  51                   1                 458                   2
                2012                   3                   0                   3                   2                   2                   0                   0                   2                   2                   1                   2                  12                  49                   3                 460                   2
                2012                   3                   0                   4                   1                   2                   0                   0                   4                   2                   1                   2                  16                  30                   1                 461                   1
                2012                   3                   1                   4                   1                   2                   0                  23                   1                   2                   1                   2                  19                  57                   3                 462                   2
                2012                   3                   0                   4                   2                   2                   0                   0                   2                   2                   1                   2                  18                  39                   3                 464                   2
                2012                   3                   2                   3                   2                   2                   0                   0                   4                   2                   1                   1                  18                  41                   1                 467                   1
                2012                   3                   0                   3                   3                   1                   0                   0                   7                   2                   3                   1                  18                  29                   5                 468                   2
                2012                   3                   0                   4                   2                   2                   0                   0                   4                   2                   1                   1                  12                  58                   4                 469                   1
                2012                   0                   0                   8                   2                   1                   0                  50                   1                   2                   1                   1                  20                  31                   5                 471                   1
                2012                   3                   2                   3                   2                   2                   0                  18                   1                   2                   2                   2                  14                  54                   3                 472                   2
                2012                   3                   0                   3                   2                   2                   0                  18                   1                   2                   2                   2                   9                  37                   5                 473                   2
                2012                   3                   0                   3                   1                   1                   0                  11                   1                   2                   2                   2                  18                  48                   2                 474                   1
                2012                   0                   0                   3                   2                   2                   0                   0                   4                   2                   2                   2                   9                  77                   3                 476                   2
                2012                   3                   0                   4                   1                   2                   0                  70                   1                   2                   1                   2                  14                  44                   5                 477                   1
                2012                   3                   2                   1                   1                   8                   0                   0                   2                   2                   1                   1                  11                  19                   5                 479                   1
                2012                   3                   0                   3                   2                   2                   0                  22                   1                   2                   1                   2                  12                  52                   1                 481                   1
                2012                   3                   1                   1                   1                   2                   0                   0                   4                   2                   1                   1                  13                  63                   1                 482                   2
                2012                   3                   0                   2                   3                   1                   0                  18                   1                   2                   2                   2                  10                  68                   1                 484                   2
                2012                   0                   8                   3                   2                   8                   0                   0                  10                   2                   1                   1                   4                  82                   1                 485                   2
                2012                   3                   1                   3                   2                   2                   0                   0                  11                   7                   2                   2                  12                  59                   3                 486                   1
                2012                   3                   2                   2                   3                   1                   0                   0                   4                   7                   1                   2                  15                  64                   2                 487                   2
                2012                   3                   0                   3                   2                   2                   0                   0                   2                   7                   2                   2                  18                  47                   5                 488                   2
                2012                   3                   2                   3                   2                   2                   0                   0                   4                   7                   1                   1                  12                  37                   1                 490                   1
                2012                   2                   0                   4                   2                   2                   0                   0                   4                   7                   3                   1                  11                  20                   5                 491                   2
                2012                   3                   0                   3                   1                   2                   0                  22                   1                   7                   2                   1                  20                  31                   1                 492                   1
                2012                   2                   0                   3                   2                   8                   0                   0                   5                   7                   1                   2                  13                  22                   5                 493                   2
                2012                   3                   2                   3                   2                   2                   0                   0                   2                   7                   1                   2                  16                  61                   2                 494                   2
                2012                   3                   0                   4                   2                   2                   0                  22                   1                   7                   1                   2                  15                  56                   1                 495                   2
                2012                   3                   2                   3                   2                   2                   0                   0                   4                   7                   1                   1                   8                  34                   2                 496                   1
                2012                   3                   0                   2                   2                   2                   0                   0                   2                   7                   3                   1                  12                  53                   1                 497                   2
                2012                   3                   2                   1                   2                   1                   0                   0                   2                   7                   3                   2                  12                  39                   4                 499                   2
                2012                   0                   0                   1                   3                   2                   0                   0                   2                   7                   1                   1                  17                  75                   1                 501                   2
                2012                   3                   4                   2                   3                   2                   0                   0                   4                   7                   1                   1                  14                  26                   5                 503                   1
                2012                   3                   0                   3                   3                   1                   0                   0                   2                   7                   1                   2                  10                  33                   5                 505                   1
                2012                   3                   0                   2                   3                   1                   0                   0                   2                   7                   3                   1                  12                  49                   1                 506                   2
                2012                   3                   1                   3                   4                   2                   0                   0                   4                   7                   1                   2                  12                  49                   1                 507                   1
                2012                   1                   3                   3                   2                   2                   0                   0                   4                   7                   1                   1                  17                  40                   5                 509                   1
                2012                   3                   0                   2                   8                   2                   0                   0                   4                   5                   2                   2                  12                  21                   5                 511                   2
                2012                   3                   0                   2                   3                   1                   0                   0                   9                   5                   2                   1                   0                  38                   1                 512                   1
                2012                   3                   2                   3                   1                   2                  36                  60                   1                   5                   1                   1                  12                  74                   1                 513                   1
                2012                   3                   0                   4                   1                   2                   0                  14                   1                   5                   1                   2                  14                  40                   1                 515                   1
                2012                   3                   0                   4                   2                   2                   0                  70                   1                   5                   1                   2                   8                  48                   1                 517                   2
                2012                   9                   4                   1                   4                   1                  68                  60                   1                   5                   3                   1                   8                  41                   1                 519                   1
                2012                   3                   0                   3                   2                   2                   0                  18                   1                   5                   2                   2                  12                  57                   3                 521                   2
                2012                   1                   2                   3                   1                   8                   0                  18                   1                   5                   1                   1                  15                  30                   5                 525                   1
                2012                   0                   0                   4                   1                   2                   0                  18                   1                   5                   2                   2                  12                  47                   5                 526                   2
                2012                   0                   1                   2                   3                   1                   0                   0                   2                   5                   3                   1                   5                  43                   1                 528                   2
                2012                   3                   0                   4                   1                   2                   0                  14                   1                   5                   2                   2                  18                  47                   1                 530                   2
                2012                   3                   0                   3                   2                   2                   0                  18                   1                   5                   2                   1                  12                  35                   1                 532                   2
                2012                   3                   1                   2                   1                   2                   0                  14                   1                   5                   1                   2                  14                  66                   1                 534                   2
                2012                   3                   3                   3                   1                   2                   0                  32                   1                   5                   1                   1                  13                  56                   1                 537                   2
                2012                   3                   0                   2                   1                   1                  68                  60                   1                   5                   1                   2                  12                  49                   1                 538                   1
                2012                   3                   2                   3                   3                   2                   0                  18                   1                   5                   1                   2                  18                  45                   1                 540                   1
                2012                   3                   0                   1                   1                   2                   0                  15                   1                   5                   2                   2                  11                  30                   5                 542                   1
                2012                   3                   2                   3                   4                   1                  36                  60                   1                   5                   2                   1                  10                  43                   1                 543                   1
                2012                   3                   0                   3                   1                   1                   0                  14                   1                   5                   2                   2                  13                  31                   5                 544                   2
                2012                   0                   0                   2                   3                   2                  68                  60                   1                   5                   2                   1                  12                  62                   1                 546                   1
                2012                   0                   3                   2                   2                   8                   0                   0                   4                   5                   2                   1                  10                  73                   2                 547                   2
                2012                   3                   0                   3                   4                   2                   0                  70                   1                   5                   1                   1                  11                  32                   1                 549                   2
                2012                   3                   3                   3                   3                   2                   0                   0                   4                   5                   1                   1                  14                  71                   4                 551                   2
                2012                   3                   0                   3                   3                   2                   0                   0                  11                   5                   2                   1                  15                  31                   3                 552                   2
                2012                   8                   4                   4                   4                   1                  77                  60                   1                   5                   2                   2                  10                  80                   2                 554                   2
                2012                   0                   4                   2                   2                   1                   0                  12                   1                   5                   2                   2                  12                  76                   3                 555                   1
                2012                   0                   0                   2                   1                   2                   0                  18                   1                   5                   2                   2                  11                  40                   5                 556                   2
                2012                   3                   0                   1                   3                   1                  68                  60                   1                   5                   2                   1                  10                  29                   5                 557                   1
                2012                   3                   2                   2                   3                   2                   0                  18                   1                   5                   2                   2                  10                  86                   2                 558                   2
                2012                   3                   0                   2                   2                   2                   0                   0                   2                   5                   1                   2                  12                  48                   1                 560                   1
                2012                   3                   1                   2                   3                   1                   0                  38                   1                   5                   1                   2                   6                  86                   2                 561                   1
                2012                   0                   0                   3                   2                   1                   0                   0                   2                   5                   1                   2                  12                  71                   1                 562                   1
                2012                   3                   4                   2                   3                   8                   0                   0                   2                   5                   3                   1                   6                  68                   1                 566                   1
                2012                   3                   0                   3                   1                   2                   0                   0                  11                   5                   2                   2                  17                  37                   1                 567                   2
                2012                   3                   0                   2                   2                   2                   0                   0                   4                   5                   1                   2                  11                  41                   4                 568                   1
                2012                   3                   0                   3                   1                   2                   0                   0                   4                   5                   1                   2                  19                  40                   5                 571                   1
                2012                   3                   3                   3                   1                   2                  11                  60                   1                   5                   1                   2                  16                  43                   3                 572                   1
                2012                   3                   2                   1                   4                   2                   0                   0                   3                   5                   1                   1                  17                  84                   3                 573                   2
                2012                   3                   3                   3                   3                   2                  68                  60                   1                   5                   2                   2                  14                  79                   3                 575                   1
                2012                   3                   0                   1                   4                   1                   0                  22                   1                   5                   1                   1                  12                  59                   3                 577                   1
                2012                   3                   1                   2                   1                   2                   0                  70                   1                   5                   2                   1                  12                  59                   1                 578                   2
                2012                   3                   4                   3                   1                   1                   0                  70                   1                   5                   1                   2                  13                  63                   3                 579                   1
                2012                   3                   0                   1                   4                   2                   0                   0                   2                   5                   1                   2                   7                  66                   3                 580                   2
                2012                   3                   0                   2                   4                   2                   0                   0                   9                   5                   3                   1                  12                  49                   1                 581                   1
                2012                   0                   2                   3                   3                   2                   0                   0                   4                   3                   1                   1                  17                  66                   5                 582                   2
                2012                   3                   0                   3                   2                   2                   0                   0                   2                   3                   1                   1                  20                  52                   1                 584                   2
                2012                   3                   0                   4                   1                   2                   0                   0                   4                   3                   1                   2                  18                  37                   1                 587                   2
                2012                   3                   4                   2                   2                   2                   0                  10                   1                   3                   2                   1                  11                  31                   1                 589                   2
                2012                   3                   0                   4                   2                   2                   0                   0                   4                   3                   2                   1                  13                  29                   5                 592                   2
                2012                   3                   0                   3                   3                   2                   0                  70                   1                   3                   1                   1                  14                  58                   1                 593                   1
                2012                   3                   2                   1                   3                   2                   0                   0                   2                   3                   1                   1                  16                  49                   1                 595                   1
                2012                   3                   0                   3                   3                   1                   0                   0                   3                   3                   2                   2                  14                  42                   1                 596                   1
                2012                   1                   1                   3                   1                   2                   0                   0                   4                   3                   1                   1                  16                  56                   5                 597                   2
                2012                   3                   0                   4                   1                   2                   0                   0                   2                   3                   1                   2                  18                  40                   1                 598                   1
                2012                   3                   3                   4                   2                   2                   0                   0                   4                   3                   1                   2                  18                  35                   1                 599                   2
                2012                   3                   3                   4                   1                   1                   0                   0                   2                   3                   1                   2                  18                  36                   1                 600                   1
                2012                   3                   0                   2                   4                   2                   0                   0                   2                   3                   1                   1                  20                  37                   1                 602                   2
                2012                   3                   0                   4                   1                   2                   0                   0                   2                   3                   3                   1                  15                  24                   5                 604                   1
                2012                   3                   2                   3                   2                   2                   0                   0                   2                   3                   1                   1                  12                  70                   1                 605                   2
                2012                   3                   2                   2                   1                   1                   0                   0                   4                   3                   1                   1                  11                  28                   5                 606                   1
                2012                   3                   0                   2                   1                   2                   0                  32                   1                   3                   1                   2                  12                  51                   1                 607                   2
                2012                   3                   0                   2                   2                   1                   0                  32                   1                   3                   1                   2                  14                  30                   1                 608                   1
                2012                   3                   0                   3                   1                   2                   0                   0                   2                   3                   1                   2                  12                  80                   2                 609                   2
                2012                   3                   0                   3                   1                   2                   0                   0                   2                   3                   1                   2                  16                  46                   3                 610                   1
                2012                   0                   1                   4                   2                   2                   0                   0                   2                   3                   1                   2                  18                  78                   2                 611                   2
                2012                   3                   1                   4                   1                   2                  93                  60                   1                   3                   1                   2                  13                  64                   2                 612                   1
                2012                   3                   0                   3                   2                   2                   0                   0                   2                   3                   1                   1                  14                  63                   3                 614                   2
                2012                   3                   4                   3                   3                   8                   0                   0                   2                   9                   3                   1                  14                  66                   1                 615                   2
                2012                   3                   2                   3                   2                   2                   0                  38                   1                   9                   1                   2                  16                  35                   1                 616                   1
                2012                   3                   1                   1                   3                   1                   0                   0                   2                   9                   3                   1                  12                  72                   2                 617                   1
                2012                   3                   1                   2                   1                   2                   0                   0                   4                   9                   3                   1                  14                  88                   1                 618                   2
                2012                   3                   0                   3                   2                   2                   0                   0                   4                   9                   2                   1                   9                  19                   5                 620                   1
                2012                   3                   1                   2                   2                   2                   0                   0                  11                   9                   1                   2                  12                  33                   1                 622                   2
                2012                   3                   0                   3                   3                   2                   0                   0                   2                   9                   1                   2                  14                  48                   1                 623                   2
                2012                   0                   0                   3                   3                   1                  77                  60                   1                   9                   2                   1                  12                  46                   1                 625                   1
                2012                   3                   3                   3                   2                   2                   0                   0                   4                   9                   1                   1                  18                  50                   1                 626                   1
                2012                   3                   0                   4                   3                   2                   0                   0                   4                   9                   1                   1                  16                  28                   5                 627                   2
                2012                   3                   0                   1                   3                   1                   0                   0                   4                   9                   3                   2                  15                  28                   1                 628                   1
                2012                   0                   2                   2                   3                   1                   0                   0                   4                   9                   1                   1                  14                  51                   5                 631                   1
                2012                   0                   0                   3                   2                   2                   0                   0                   2                   9                   1                   2                  10                  75                   3                 632                   2
                2012                   3                   2                   4                   2                   2                   0                   0                   2                   9                   1                   2                  13                  65                   3                 633                   2
                2012                   3                   2                   3                   2                   2                   0                   0                   3                   9                   1                   2                  12                  58                   3                 634                   1
                2012                   3                   2                   3                   2                   2                   0                   0                  11                   9                   1                   2                  11                  40                   1                 635                   1
                2012                   3                   0                   3                   2                   2                   0                  70                   1                   9                   1                   2                  14                  53                   1                 637                   1
